name,link,time
Kansas State University,https://www.cs.ksu.edu/about/employment/gra-gta/,0.5706508159637451
Cornell University,https://www.cs.cornell.edu/events/conway,1.0349864959716797
Colorado State University-Fort Collins,https://compsci.colostate.edu/degrees/#graduate,0.8546249866485596
Kansas State University,https://www.cs.ksu.edu/about/employment/student/,0.6186323165893555
Cornell University,https://www.cs.cornell.edu/events/saltonseries,0.9712779521942139
Kansas State University,https://www.cs.ksu.edu/academics/,0.5399186611175537
Colorado State University-Fort Collins,https://www.online.colostate.edu/degrees/computer-science/,1.1830930709838867
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/,0.3476979732513428
Cornell University,https://www.cs.cornell.edu/events/sems,0.6230528354644775
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/computer-science/,0.319080114364624
Colorado State University-Fort Collins,https://compsci.colostate.edu/accelerated-master-of-science/,0.7764830589294434
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/entrepreneurship/,0.6468997001647949
Colorado State University-Fort Collins,https://compsci.colostate.edu/policies-resources/,0.4252200126647949
Cornell University,https://www.cs.cornell.edu/content/spring-2024-artificial-intelligence-seminar,0.9817469120025635
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/cs-mba/,0.3753621578216553
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/cs-ms/index.html,0.6021735668182373
Cornell University,https://www.cs.cornell.edu/content/spring-2024-robotics-seminar,1.0484766960144043
Colorado State University-Fort Collins,https://compsci.colostate.edu/graduate-support/,1.4134116172790527
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/computer-science/program-requirements/,0.6377239227294922
Cornell University,https://www.cs.cornell.edu/content/spring-2024-theory-seminar,0.6231207847595215
Kansas State University,https://apps.cs.ksu.edu/,0.7379791736602783
Colorado State University-Fort Collins,https://compsci.colostate.edu/scholarships-fellowships/,0.8416824340820312
Cornell University,https://www.cs.cornell.edu/events/cornell-high-school-programming-contest,1.0399506092071533
Colorado State University-Fort Collins,https://compsci.colostate.edu/undergraduate-students/career-resources/,0.8015244007110596
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/cybersecurity/program-requirements/,0.3497896194458008
Kansas State University,https://apps.cs.ksu.edu/,1.517775297164917
Cornell University,http://gdiac.cis.cornell.edu/,1.835552453994751
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/minor-certificate/,0.3424367904663086
Colorado State University-Fort Collins,https://compsci.colostate.edu/graduate-application/,0.8468282222747803
Colorado State University-Fort Collins,https://compsci.colostate.edu/faculty-staff/,0.4526033401489258
Kansas State University,https://www.cs.ksu.edu/academics/undergraduate/degree-value/,0.7625625133514404
Kansas State University,https://www.cs.ksu.edu/academics/graduate/,0.32273197174072266
Kansas State University,https://www.cs.ksu.edu/academics/graduate/ms/,0.348480224609375
Kansas State University,https://www.cs.ksu.edu/academics/graduate/phd/,0.31646013259887695
Colorado State University-Fort Collins,https://compsci.colostate.edu/people/,1.2912514209747314
Cornell University,https://www.cs.cornell.edu/events/explore-cs-research,1.0563390254974365
Kansas State University,https://www.cs.ksu.edu/academics/courses/,0.33612608909606934
Kansas State University,https://www.cs.ksu.edu/academics/computational-core/,0.5806264877319336
Cornell University,https://www.cs.cornell.edu/events/research-night-spring-2024,0.9404025077819824
Colorado State University-Fort Collins,https://compsci.colostate.edu/policies-resources/,0.9452922344207764
Kansas State University,https://www.cs.ksu.edu/academics/computational-core/requirements/,0.6042978763580322
Kansas State University,https://www.k-state.edu/ics/,0.6109199523925781
Cornell University,https://www.cs.cornell.edu/content/cornell-junior-theorists-workshop-2023,0.5985751152038574
Kansas State University,https://www.k-state.edu/media-communication/academics/digital-innovation.html,0.5094304084777832
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/emeritus/,1.3842628002166748
Cornell University,https://www.cs.cornell.edu/people,0.5930683612823486
Cornell University,https://www.cs.cornell.edu/people,0.5641889572143555
Kansas State University,https://www.k-state.edu/geography/academics/undergraduate/gist.html,1.0858726501464844
Kansas State University,https://www.cs.ksu.edu/academics/accreditation/,0.32248687744140625
Kansas State University,https://www.cs.ksu.edu/academics/accreditation/computer-science/,0.31679511070251465
Kansas State University,https://www.cs.ksu.edu/academics/accreditation/cybersecurity/,0.31389808654785156
Cornell University,https://www.cs.cornell.edu/people/faculty,0.769134521484375
Kansas State University,https://www.cs.ksu.edu/student-success/,0.606651782989502
Colorado State University-Fort Collins,https://compsci.colostate.edu/alumni-friends/,3.076260805130005
Kansas State University,https://www.cs.ksu.edu/student-success/scholarships/,0.6185719966888428
Cornell University,https://www.cs.cornell.edu/people/researchers,1.0286552906036377
Colorado State University-Fort Collins,https://compsci.colostate.edu/news/,0.8378221988677979
Cornell University,https://www.cs.cornell.edu/people/staff,0.9648110866546631
Kansas State University,https://cisa.k-state.edu/scholarships/cybercorps/,1.5692193508148193
Kansas State University,https://www.cs.ksu.edu/student-success/advising/,0.31769800186157227
Colorado State University-Fort Collins,https://compsci.colostate.edu/industry-partners/,1.374237298965454
Kansas State University,https://www.cs.ksu.edu/student-success/advising/change-major/,0.30217671394348145
Cornell University,https://www.cs.cornell.edu/people/phdstudents,1.9474875926971436
Cornell University,https://www.cs.cornell.edu/people/mengstudents,0.6091632843017578
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/ways-to-give/,2.5581204891204834
Cornell University,https://www.cs.cornell.edu/people/msstudents,1.1302237510681152
